chapter no.	sentence index	character index	character	word segmentation index	aligned English word  index from character projection	aligned English word index from word projection	1st negation cue	1st negation scope	1st negation event	2nd negation cue	2nd negation scope	2nd negation event	3rd negation cue	3rd negation scope	3rd negation event	4th negation cue	4th negation scope	4th negation event	5th negation cue	5th negation scope	5th negation event
wisteria02	387	13	次	9	16	4	***														
wisteria02	387	14	罪	10	5	5	***														
wisteria02	387	15	，	11	17	11	***														
wisteria02	387	16	可	12		9~~~10	***														
wisteria02	387	17	是	12	12	9~~~10	***														
wisteria02	387	18	，	13		11~~~12	***														
wisteria02	387	19	只	14	13	13	***														
wisteria02	387	20	有	14		13	***														
wisteria02	387	21	在	15	6	15	***														
wisteria02	387	22	这	16	15	15~~~17	***														
wisteria02	387	23	件	17		16	***														
wisteria02	387	24	案	18			***														
wisteria02	387	25	子	18			***														
wisteria02	387	26	上	19		14	***														
wisteria02	387	27	才	20	18~~~19	13~~~18	***														
wisteria02	387	28	能	21	20	19~~~20	***														
wisteria02	387	29	判	22	21	21	***														
wisteria02	387	30	罪	22		21	***														
wisteria02	387	31	。	23	22	22	***														
wisteria02	387	32	”	24	23	23	***														
																					
wisteria02	388	0	”	0	0		***														
wisteria02	388	1	得	1	2	0~~~1~~~2	***														
wisteria02	388	2	啦	1	1	0~~~1~~~2	***														
wisteria02	388	3	，	2			***														
wisteria02	388	4	得	3	4	3	***														
wisteria02	388	5	啦	3	8	3	***														
wisteria02	388	6	，	4			***														
wisteria02	388	7	”	5	5	5	***														
wisteria02	388	8	贝	6	7	7~~~9~~~10	***														
wisteria02	388	9	尼	6		7~~~9~~~10	***														
wisteria02	388	10	斯	6		7~~~9~~~10	***														
wisteria02	388	11	高	7	17	8	***														
wisteria02	388	12	兴	7	9	8	***														
wisteria02	388	13	地	8			***														
wisteria02	388	14	说	9	6	6	***														
wisteria02	388	15	，	10			***														
wisteria02	388	16	”	11	19	19	***														
wisteria02	388	17	我	12	11~~~12	11~~~12	***														
wisteria02	388	18	看	13	10	10	***														
wisteria02	388	19	法	14	16	16	***														
wisteria02	388	20	律	14	16	16	***														
wisteria02	388	21	还	15			***														
wisteria02	388	22	要	16	21	21	***														
wisteria02	388	23	更	17	13	13	***														
wisteria02	388	24	强	18	13	17	***														
wisteria02	388	25	一	19	22~~~23	18	***														
wisteria02	388	26	些	19	3	18	***														
wisteria02	388	27	。	20	24	24	***														
																					
wisteria02	389	0	自	0			***														
wisteria02	389	1	卫	0	6		***														
wisteria02	389	2	是	1		13	***														
wisteria02	389	3	一	2	2	0	***														
wisteria02	389	4	回	3			***														
wisteria02	389	5	事	4			***														
wisteria02	389	6	，	5		2	***														
wisteria02	389	7	怀	6		7	***														
wisteria02	389	8	着	6		7	***														
wisteria02	389	9	蓄	7			***														
wisteria02	389	10	意	7	7		***														
wisteria02	389	11	谋	8	11	11	***														
wisteria02	389	12	杀	8	11	11	***														
wisteria02	389	13	的	9			***														
wisteria02	389	14	目	10	9	9	***														
wisteria02	389	15	的	10		9	***														
wisteria02	389	16	去	11			***														
wisteria02	389	17	诱	12	1	1	***														
wisteria02	389	18	骗	12	1	1	***														
wisteria02	389	19	这	13		3	***														
wisteria02	389	20	个	13		3	***														
wisteria02	389	21	人	14	3		***														
wisteria02	389	22	，	15			***														
wisteria02	389	23	那	16			***														
wisteria02	389	24	就	16			***														
wisteria02	389	25	是	16	13		***														
wisteria02	389	26	另	17	14	14	***														
wisteria02	389	27	外	17	14	14	***														
wisteria02	389	28	一	18	14	14	***														
wisteria02	389	29	回	19	15	15	***														
wisteria02	389	30	事	20		15	***														
wisteria02	389	31	了	21	0		***														
wisteria02	389	32	，	22			***														
wisteria02	389	33	不	23		16	***														
wisteria02	389	34	管	23		16	***														
wisteria02	389	35	你	24	18	18	***														
wisteria02	389	36	害	25		20	***														
wisteria02	389	37	怕	25	20	20	***														
wisteria02	389	38	会	26		19	***														
wisteria02	389	39	从	27	21	21	***														
wisteria02	389	40	他	28	22	22	***														
wisteria02	389	41	那	29		21	***														
wisteria02	389	42	里	29		21	***														
wisteria02	389	43	遭	30		20	***														
wisteria02	389	44	到	30		20	***														
wisteria02	389	45	什	31	16		***														
wisteria02	389	46	么	31	16		***														
wisteria02	389	47	样	31	15		***														
wisteria02	389	48	的	32			***														
wisteria02	389	49	危	33	17	17	***														
wisteria02	389	50	险	33	17	17	***														
wisteria02	389	51	。	34	23	23	***														
																					
wisteria02	390	0	不	0		0~~~2	不	_	_	_	_	_									
wisteria02	390	1	，	1		1	_	_	_	_	_	_									
wisteria02	390	2	不	2	2	2	_	_	_	不	_	_									
wisteria02	390	3	，	3			_	_	_	_	_	_									
wisteria02	390	4	等	4	15		_	_	_	_	_	_									
wisteria02	390	5	我	5	3~~~4	4~~~5	_	_	_	_	_	_									
wisteria02	390	6	们	5	4	4~~~5	_	_	_	_	_	_									
wisteria02	390	7	在	6	17		_	_	_	_	_	_									
wisteria02	390	8	下	7	19	3	_	_	_	_	_	_									
wisteria02	390	9	一	7		3	_	_	_	_	_	_									
wisteria02	390	10	次	8			_	_	_	_	_	_									
wisteria02	390	11	的	9			_	_	_	_	_	_									
wisteria02	390	12	吉	10			_	_	_	_	_	_									
wisteria02	390	13	尔	10			_	_	_	_	_	_									
wisteria02	390	14	福	11	23		_	_	_	_	_	_									
wisteria02	390	15	德	11	22		_	_	_	_	_	_									
wisteria02	390	16	巡	12	21	21	_	_	_	_	_	_									
wisteria02	390	17	回	12	21	21	_	_	_	_	_	_									
wisteria02	390	18	法	13	21	12	_	_	_	_	_	_									
wisteria02	390	19	庭	13	21	12	_	_	_	_	_	_									
wisteria02	390	20	上	14		17	_	_	_	_	_	_									
wisteria02	390	21	看	15	10~~~11	11	_	_	_	_	_	_									
wisteria02	390	22	到	15	11	11	_	_	_	_	_	_									
wisteria02	390	23	海	16	16	15~~~16	_	_	_	_	_	_									
wisteria02	390	24	伊	16	16	15~~~16	_	_	_	_	_	_									
wisteria02	390	25	加	17	16	16	_	_	_	_	_	_									
wisteria02	390	26	布	18	16	16	_	_	_	_	_	_									
wisteria02	390	27	尔	18	16	16	_	_	_	_	_	_									
wisteria02	390	28	的	19	14	14	_	_	_	_	_	_									
wisteria02	390	29	那	20			_	_	_	_	_	_									
wisteria02	390	30	些	20	7		_	_	_	_	_	_									
wisteria02	390	31	房	21	13	13	_	_	_	_	_	_									
wisteria02	390	32	客	21	13	13	_	_	_	_	_	_									
wisteria02	390	33	时	22	9	9	_	_	_	_	_	_									
wisteria02	390	34	就	23		18	_	_	_	_	_	_									
wisteria02	390	35	可	24		7	_	_	_	_	_	_									
wisteria02	390	36	以	24		7	_	_	_	_	_	_									
wisteria02	390	37	证	25	8	8	_	_	_	_	_	_									
wisteria02	390	38	实	25		8	_	_	_	_	_	_									
wisteria02	390	39	我	26		10	_	_	_	_	_	_									
wisteria02	390	40	们	26		10	_	_	_	_	_	_									
wisteria02	390	41	都	27	6	6	_	_	_	_	_	_									
wisteria02	390	42	是	28			_	_	_	_	_	_									
wisteria02	390	43	正	29		20	_	_	_	_	_	_									
wisteria02	390	44	确	29		20	_	_	_	_	_	_									
wisteria02	390	45	的	30			_	_	_	_	_	_									
wisteria02	390	46	了	31		23	_	_	_	_	_	_									
wisteria02	390	47	。	32	22	22	_	_	_	_	_	_									
wisteria02	390	48	”	33	23	23	_	_	_	_	_	_									
																					
wisteria02	391	0	然	0	14	7	***														
wisteria02	391	1	而	0	7	7	***														
wisteria02	391	2	，	1		2	***														
wisteria02	391	3	这	2	0	0	***														
wisteria02	391	4	是	3	1	1	***														
wisteria02	391	5	个	4	2	6	***														
wisteria02	391	6	历	5	5	5	***														
wisteria02	391	7	史	5	5	5	***														
wisteria02	391	8	问	6	3	3	***														
wisteria02	391	9	题	6		3	***														
wisteria02	391	10	，	7	6	9~~~10~~~11	***														
wisteria02	391	11	圣	8	21	21~~~22	***														
wisteria02	391	12	佩	8	22	21~~~22	***														
wisteria02	391	13	德	8	22	21~~~22	***														
wisteria02	391	14	罗	8	22	21~~~22	***														
wisteria02	391	15	之	9		12	***														
wisteria02	391	16	虎	10	19	19	***														
wisteria02	391	17	受	11	26	13	***														
wisteria02	391	18	到	11	17~~~18	13	***														
wisteria02	391	19	惩	12			***														
wisteria02	391	20	罚	12			***														
wisteria02	391	21	，	13	20	18	***														
wisteria02	391	22	还	14		14	***														
wisteria02	391	23	得	15	13	27	***														
wisteria02	391	24	要	15	23~~~24	27	***														
wisteria02	391	25	有	16	25	25	***														
wisteria02	391	26	一	17	10	8	***														
wisteria02	391	27	段	18	12	28	***														
wisteria02	391	28	时	19		16	***														
wisteria02	391	29	间	19	16	16	***														
wisteria02	391	30	。	20	28	26	***														
																					
wisteria02	392	0	他	0	0	0	***														
wisteria02	392	1	和	1	1	1~~~5	***														
wisteria02	392	2	他	2	0	4~~~6~~~7	***														
wisteria02	392	3	的	3			***														
wisteria02	392	4	同	4			***														
wisteria02	392	5	伙	4			***														
wisteria02	392	6	狡	5	3	3	***														
wisteria02	392	7	猾	5	3	3	***														
wisteria02	392	8	而	6		2	***														
wisteria02	392	9	大	7	2	2	***														
wisteria02	392	10	胆	7	2	2	***														
wisteria02	392	11	，	8			***														
wisteria02	392	12	他	9	6~~~7	9	***														
wisteria02	392	13	们	9	8~~~9	9	***														
wisteria02	392	14	溜	10		10	***														
wisteria02	392	15	进	10	15	10	***														
wisteria02	392	16	埃	11	19	19	***														
wisteria02	392	17	德	11	19	19	***														
wisteria02	392	18	蒙	11	19	19	***														
wisteria02	392	19	顿	11	19	19	***														
wisteria02	392	20	大	12		20	***														
wisteria02	392	21	街	12	20	20	***														
wisteria02	392	22	的	13			***														
wisteria02	392	23	一	14	16		***														
wisteria02	392	24	个	15	16		***														
wisteria02	392	25	寓	16			***														
wisteria02	392	26	所	16	14		***														
wisteria02	392	27	，	17			***														
wisteria02	392	28	然	18	22	22	***														
wisteria02	392	29	后	18		22	***														
wisteria02	392	30	从	19	11		***														
wisteria02	392	31	后	20		17	***														
wisteria02	392	32	门	20		17	***														
wisteria02	392	33	出	21		11	***														
wisteria02	392	34	去	21		11	***														
wisteria02	392	35	，	22	17	18	***														
wisteria02	392	36	到	23	26		***														
wisteria02	392	37	了	23			***														
wisteria02	392	38	柯	24	27		***														
wisteria02	392	39	松	24			***														
wisteria02	392	40	广	25	28	28	***														
wisteria02	392	41	场	25	28	28	***														
wisteria02	392	42	，	26			***														
wisteria02	392	43	就	27			***														
wisteria02	392	44	这	28		16	***														
wisteria02	392	45	样	28		16	***														
wisteria02	392	46	甩	29	25	25	***														
wisteria02	392	47	掉	29		25	***														
wisteria02	392	48	了	30		24	***														
wisteria02	392	49	追	31	13	25	***														
wisteria02	392	50	捕	31	4	25	***														
wisteria02	392	51	的	32		26	***														
wisteria02	392	52	人	33			***														
wisteria02	392	53	。	34	29	29	***														
																					
wisteria02	393	0	从	0	0	0	_	从	_												
wisteria02	393	1	那	1		1~~~2	_	那	_												
wisteria02	393	2	天	1	2	1~~~2	_	天	_												
wisteria02	393	3	以	2		2	_	以	_												
wisteria02	393	4	后	2	2	2	_	后	_												
wisteria02	393	5	，	3	1	1	_	，	_												
wisteria02	393	6	他	4	3	3~~~4	_	他	_												
wisteria02	393	7	们	4	3	3~~~4	_	们	_												
wisteria02	393	8	在	5	4~~~5	4	_	在	_												
wisteria02	393	9	英	6	9	9	_	英	_												
wisteria02	393	10	国	6		9	_	国	_												
wisteria02	393	11	就	7		6	_	_	_												
wisteria02	393	12	再	8	6	6~~~7	_	再	_												
wisteria02	393	13	没	9	6	6	没	_	_												
wisteria02	393	14	有	9	6~~~7	6	有	_	_												
wisteria02	393	15	露	10	5		_	露	露												
wisteria02	393	16	过	11	7	5	_	过	_												
wisteria02	393	17	面	12	8	10	_	面	面												
wisteria02	393	18	了	13		8	_	了	_												
wisteria02	393	19	。	14	10		_	_	_												
																					
wisteria02	394	0	大	0		0	***														
wisteria02	394	1	约	0	0	0	***														
wisteria02	394	2	半	1	1~~~2	1~~~2	***														
wisteria02	394	3	年	2		4	***														
wisteria02	394	4	以	3		3	***														
wisteria02	394	5	后	3	3	3	***														
wisteria02	394	6	，	4	4	4	***														
wisteria02	394	7	蒙	5	5	5~~~6	***														
wisteria02	394	8	塔	6	9	7	***														
wisteria02	394	9	尔	6	6	7	***														
wisteria02	394	10	法	7		6	***														
wisteria02	394	11	侯	8	7	9~~~10	***														
wisteria02	394	12	爵	8	10~~~11	9~~~10	***														
wisteria02	394	13	和	9	8	8	***														
wisteria02	394	14	他	10	12	12	***														
wisteria02	394	15	的	11			***														
wisteria02	394	16	秘	12	13	13	***														
wisteria02	394	17	书	12	13	13	***														
wisteria02	394	18	鲁	13	12	14	***														
wisteria02	394	19	利	13		14	***														
wisteria02	394	20	先	14			***														
wisteria02	394	21	生	14			***														
wisteria02	394	22	都	15	15~~~16	15~~~16	***														
wisteria02	394	23	在	16	21	18	***														
wisteria02	394	24	马	17	26	26	***														
wisteria02	394	25	德	17		26	***														
wisteria02	394	26	里	17		26	***														
wisteria02	394	27	的	18	19	19	***														
wisteria02	394	28	艾	19		24	***														
wisteria02	394	29	斯	19	14	24	***														
wisteria02	394	30	库	20		24	***														
wisteria02	394	31	里	20	24	24	***														
wisteria02	394	32	饭	21	23~~~25	23~~~25	***														
wisteria02	394	33	店	21	23	23~~~25	***														
wisteria02	394	34	里	22	24	20	***														
wisteria02	394	35	被	23	17	17	***														
wisteria02	394	36	谋	24	17	17	***														
wisteria02	394	37	杀	24	17	17	***														
wisteria02	394	38	。	25	27	27	***														
																					
wisteria02	395	0	有	0		1	_	_	_	_	_	_									
wisteria02	395	1	人	1		0	_	_	_	_	_	_									
wisteria02	395	2	把	2			_	_	_	_	_	_									
wisteria02	395	3	这	3	0	2	_	_	_	_	_	_									
wisteria02	395	4	桩	4	1	6	_	_	_	_	_	_									
wisteria02	395	5	案	5	2	5	_	_	_	_	_	_									
wisteria02	395	6	子	5		5	_	_	_	_	_	_									
wisteria02	395	7	归	6	3	3~~~4	_	_	_	_	_	_									
wisteria02	395	8	咎	6	3~~~5	3~~~4	_	_	_	_	_	_									
wisteria02	395	9	于	6	3~~~4	3~~~4	_	_	_	_	_	_									
wisteria02	395	10	无	7		5	_	_	_	无	_	_									
wisteria02	395	11	政	7		5	_	_	_	_	政	政									
wisteria02	395	12	府	7		5	_	_	_	_	府	府									
wisteria02	395	13	主	8		5	_	_	_	_	主	_									
wisteria02	395	14	义	8		5	_	_	_	_	义	_									
wisteria02	395	15	，	9	6~~~7	7~~~8	_	_	_	_	_	_									
wisteria02	395	16	但	10		11	_	_	_	_	_	_									
wisteria02	395	17	是	10		11	_	_	_	_	_	_									
wisteria02	395	18	谋	11	9	9~~~10	_	谋	_	_	_	_									
wisteria02	395	19	杀	11	9	9~~~10	_	杀	_	_	_	_									
wisteria02	395	20	者	11	9~~~10	9~~~10	_	者	_	_	_	_									
wisteria02	395	21	始	12	11	11	_	始	_	_	_	_									
wisteria02	395	22	终	12	11	11	_	终	_	_	_	_									
wisteria02	395	23	没	13	11	11	没	_	_	_	_	_									
wisteria02	395	24	有	13	10	11	有	_	_	_	_	_									
wisteria02	395	25	抓	14	12	12~~~13	_	抓	抓	_	_	_									
wisteria02	395	26	到	14		12~~~13	_	到	到	_	_	_									
wisteria02	395	27	。	15	13	13	_	_	_	_	_	_									
																					
wisteria02	396	0	贝	0		0~~~1	***														
wisteria02	396	1	尼	0	1	0~~~1	***														
wisteria02	396	2	斯	0		0~~~1	***														
wisteria02	396	3	警	1		1	***														
wisteria02	396	4	长	1		1	***														
wisteria02	396	5	来	2		2	***														
wisteria02	396	6	到	2		2	***														
wisteria02	396	7	贝	3	5	5	***														
wisteria02	396	8	克	3	5	5	***														
wisteria02	396	9	大	4	6	4~~~6	***														
wisteria02	396	10	街	4	6	4~~~6	***														
wisteria02	396	11	看	5	2	2	***														
wisteria02	396	12	望	5		2	***														
wisteria02	396	13	我	6	3	3	***														
wisteria02	396	14	们	6	3	3	***														
wisteria02	396	15	，	7		7	***														
wisteria02	396	16	带	8	26	13	***														
wisteria02	396	17	来	8		13	***														
wisteria02	396	18	一	9	8~~~10	8~~~10	***														
wisteria02	396	19	张	10	9	9	***														
wisteria02	396	20	那	11	18	18	***														
wisteria02	396	21	秘	12	17	17	***														
wisteria02	396	22	书	12	17	17	***														
wisteria02	396	23	的	13	22	11~~~12	***														
wisteria02	396	24	一	14			***														
wisteria02	396	25	张	15			***														
wisteria02	396	26	黑	16	13		***														
wisteria02	396	27	脸	16	14		***														
wisteria02	396	28	的	17	15~~~16	15~~~16	***														
wisteria02	396	29	复	18			***														
wisteria02	396	30	印	18	9		***														
wisteria02	396	31	图	19	9		***														
wisteria02	396	32	像	19			***														
wisteria02	396	33	，	20			***														
wisteria02	396	34	以	21		19	***														
wisteria02	396	35	及	21	19	19	***														
wisteria02	396	36	一	22		18	***														
wisteria02	396	37	张	23		18	***														
wisteria02	396	38	他	24	35	22~~~35	***														
wisteria02	396	39	主	25	0	36	***														
wisteria02	396	40	人	25		36	***														
wisteria02	396	41	的	26			***														
wisteria02	396	42	图	27			***														
wisteria02	396	43	像	27	24		***														
wisteria02	396	44	：	28			***														
wisteria02	396	45	老	29		24	***														
wisteria02	396	46	成	29		24	***														
wisteria02	396	47	的	30			***														
wisteria02	396	48	面	31		23	***														
wisteria02	396	49	貌	31	23	23	***														
wisteria02	396	50	，	32		28	***														
wisteria02	396	51	富	33			***														
wisteria02	396	52	有	33			***														
wisteria02	396	53	魅	34	32	32	***														
wisteria02	396	54	力	34		32	***														
wisteria02	396	55	的	35		31~~~34	***														
wisteria02	396	56	黑	36	27	32~~~33	***														
wisteria02	396	57	眼	36	28	32~~~33	***														
wisteria02	396	58	睛	36	28~~~29	32~~~33	***														
wisteria02	396	59	和	37	30	30	***														
wisteria02	396	60	两	38	29	29	***														
wisteria02	396	61	簇	39	32		***														
wisteria02	396	62	浓	40	33	29	***														
wisteria02	396	63	眉	40	33	29	***														
wisteria02	396	64	。	41	37	37	***														
																					
wisteria02	397	0	我	0	0	0	_	我	_												
wisteria02	397	1	们	0	0	0	_	们	_												
wisteria02	397	2	并	1	2	2~~~6	并	_	_												
wisteria02	397	3	不	1	1~~~2	2~~~6	不	_	_												
wisteria02	397	4	怀	2	3	1~~~3	_	怀	怀												
wisteria02	397	5	疑	2	3	1~~~3	_	疑	疑												
wisteria02	397	6	，	3	4	4	_	，	_												
wisteria02	397	7	尽	4	4		_	尽	_												
wisteria02	397	8	管	4			_	管	_												
wisteria02	397	9	是	5	6		_	是	_												
wisteria02	397	10	延	6	8	8	_	延	_												
wisteria02	397	11	误	6	8	8	_	误	_												
wisteria02	397	12	了	7			_	了	_												
wisteria02	397	13	，	8	4	4	_	，	_												
wisteria02	397	14	正	9	5	5	_	正	_												
wisteria02	397	15	义	9	5	5	_	义	_												
wisteria02	397	16	毕	10		10	_	毕	_												
wisteria02	397	17	竟	10	9	10	_	竟	_												
wisteria02	397	18	还	11	9	9~~~11	_	还	_												
wisteria02	397	19	是	11	9	9~~~11	_	是	_												
wisteria02	397	20	得	12		10	_	得	_												
wisteria02	397	21	到	12	11~~~12	10	_	到	_												
wisteria02	397	22	了	13	10~~~13	10	_	了	_												
wisteria02	397	23	伸	14			_	伸	_												
wisteria02	397	24	张	14			_	张	_												
wisteria02	397	25	。	15	14	14	_	_	_												
																					
wisteria02	398	0	”	0		0	***														
wisteria02	398	1	亲	1	6	5~~~6	***														
wisteria02	398	2	爱	1	6	5~~~6	***														
wisteria02	398	3	的	2			***														
wisteria02	398	4	华	3		7	***														
wisteria02	398	5	生	3		7	***														
wisteria02	398	6	，	4			***														
wisteria02	398	7	这	5	0	4	***														
wisteria02	398	8	是	6	0		***														
wisteria02	398	9	一	7	1~~~5	1	***														
wisteria02	398	10	桩	8	3~~~4		***														
wisteria02	398	11	混	9	2	2	***														
wisteria02	398	12	乱	9	2	2	***														
wisteria02	398	13	的	10			***														
wisteria02	398	14	案	11		3	***														
wisteria02	398	15	件	11		3	***														
wisteria02	398	16	，	12	8		***														
wisteria02	398	17	”	13	7~~~9	9	***														
wisteria02	398	18	福	14	11	8~~~11	***														
wisteria02	398	19	尔	14	11	8~~~11	***														
wisteria02	398	20	摩	14	11	8~~~11	***														
wisteria02	398	21	斯	14	11	8~~~11	***														
wisteria02	398	22	在	15	12	12	***														
wisteria02	398	23	黄	16	15	14	***														
wisteria02	398	24	昏	16	14	14	***														
wisteria02	398	25	中	17			***														
wisteria02	398	26	抽	18			***														
wisteria02	398	27	着	19	13	13	***														
wisteria02	398	28	烟	20	15	15	***														
wisteria02	398	29	斗	20	15	15	***														
wisteria02	398	30	说	21	10	16	***														
wisteria02	398	31	道	21	15	16	***														
wisteria02	398	32	。	22	16	16	***														
																					
wisteria02	399	0	”	0	0	0	_	_	_												
wisteria02	399	1	不	1	3	3	不	_	_												
wisteria02	399	2	可	2	4~~~5	4~~~5	_	可	_												
wisteria02	399	3	能	2	5	4~~~5	_	能	_												
wisteria02	399	4	称	3			_	称	_												
wisteria02	399	5	心	3	19		_	心	_												
wisteria02	399	6	如	3			_	如	_												
wisteria02	399	7	意	3	18		_	意	_												
wisteria02	399	8	地	4			_	地	_												
wisteria02	399	9	把	5	50	2	_	把	_												
wisteria02	399	10	它	6	1	1	_	它	_												
wisteria02	399	11	看	7	0	0	_	看	_												
wisteria02	399	12	得	7		0	_	得	_												
wisteria02	399	13	那	8			_	那	_												
wisteria02	399	14	样	8	25		_	样	_												
wisteria02	399	15	简	9	12	12	_	简	_												
wisteria02	399	16	洁	9	12	12	_	洁	_												
wisteria02	399	17	。	10		20	_	_	_												
wisteria02	399	18	它	11	21	21	_	_	_												
wisteria02	399	19	包	12	22	22	_	_	_												
wisteria02	399	20	括	12	22	22	_	_	_												
wisteria02	399	21	两	13	23	23	_	_	_												
wisteria02	399	22	个	14	23	25	_	_	_												
wisteria02	399	23	洲	15	24	24	_	_	_												
wisteria02	399	24	，	16			_	_	_												
wisteria02	399	25	关	17	26	26	_	_	_												
wisteria02	399	26	系	17		26	_	_	_												
wisteria02	399	27	到	18		26	_	_	_												
wisteria02	399	28	两	19	23~~~27	23~~~27	_	_	_												
wisteria02	399	29	群	20	28	28	_	_	_												
wisteria02	399	30	神	21	30	30	_	_	_												
wisteria02	399	31	秘	21	30	30	_	_	_												
wisteria02	399	32	的	22			_	_	_												
wisteria02	399	33	人	23	31	31	_	_	_												
wisteria02	399	34	，	24			_	_	_												
wisteria02	399	35	加	25		50	_	_	_												
wisteria02	399	36	上	25		50	_	_	_												
wisteria02	399	37	我	26			_	_	_												
wisteria02	399	38	们	26			_	_	_												
wisteria02	399	39	无	27		34	_	_	_												
wisteria02	399	40	比	27		34	_	_	_												
wisteria02	399	41	可	28		40	_	_	_												
wisteria02	399	42	敬	28	40	40	_	_	_												
wisteria02	399	43	的	29			_	_	_												
wisteria02	399	44	朋	30	44~~~45	44	_	_	_												
wisteria02	399	45	友	30	44	44	_	_	_												
wisteria02	399	46	斯	31	47	45~~~46~~~47~~~48	_	_	_												
wisteria02	399	47	考	31	47	45~~~46~~~47~~~48	_	_	_												
wisteria02	399	48	特	31	46	45~~~46~~~47~~~48	_	_	_												
wisteria02	399	49	·	31	46	45~~~46~~~47~~~48	_	_	_												
wisteria02	399	50	艾	31	47	45~~~46~~~47~~~48	_	_	_												
wisteria02	399	51	克	31	47	45~~~46~~~47~~~48	_	_	_												
wisteria02	399	52	尔	31	47	45~~~46~~~47~~~48	_	_	_												
wisteria02	399	53	斯	31	47	45~~~46~~~47~~~48	_	_	_												
wisteria02	399	54	的	32		37	_	_	_												
wisteria02	399	55	出	33	37	41	_	_	_												
wisteria02	399	56	现	33		41	_	_	_												
wisteria02	399	57	，	34			_	_	_												
wisteria02	399	58	促	35			_	_	_												
wisteria02	399	59	使	35			_	_	_												
wisteria02	399	60	案	36			_	_	_												
wisteria02	399	61	情	36			_	_	_												
wisteria02	399	62	进	37	35	35	_	_	_												
wisteria02	399	63	一	37	35	35	_	_	_												
wisteria02	399	64	步	37	35	35	_	_	_												
wisteria02	399	65	复	38	36	36	_	_	_												
wisteria02	399	66	杂	38	36	36	_	_	_												
wisteria02	399	67	化	38	36	36	_	_	_												
wisteria02	399	68	了	39	57	57	_	_	_												
wisteria02	399	69	，	40			_	_	_												
wisteria02	399	70	他	41			_	_	_												
wisteria02	399	71	的	42	49	49	_	_	_												
wisteria02	399	72	情	43			_	_	_												
wisteria02	399	73	况	43			_	_	_												
wisteria02	399	74	向	44	7	52	_	_	_												
wisteria02	399	75	我	45	43	43	_	_	_												
wisteria02	399	76	们	45	43	43	_	_	_												
wisteria02	399	77	表	46	51	51	_	_	_												
wisteria02	399	78	明	46	51	51	_	_	_												
wisteria02	399	79	，	47	53		_	_	_												
wisteria02	399	80	死	48	55	55	_	_	_												
wisteria02	399	81	者	48	55	55	_	_	_												
wisteria02	399	82	加	49	56	56	_	_	_												
wisteria02	399	83	西	49	56	56	_	_	_												
wisteria02	399	84	亚	49	56	56	_	_	_												
wisteria02	399	85	足	50		58	_	_	_												
wisteria02	399	86	智	50	60	58	_	_	_												
wisteria02	399	87	多	50		58	_	_	_												
wisteria02	399	88	谋	50	59	58	_	_	_												
wisteria02	399	89	，	51	62	60	_	_	_												
wisteria02	399	90	有	52		62	_	_	_												
wisteria02	399	91	良	53	63	63	_	_	_												
wisteria02	399	92	好	53	63	63	_	_	_												
wisteria02	399	93	的	54	65	65	_	_	_												
wisteria02	399	94	自	55	66		_	_	_												
wisteria02	399	95	卫	55			_	_	_												
wisteria02	399	96	本	56	9		_	_	_												
wisteria02	399	97	领	56			_	_	_												
wisteria02	399	98	。	57	67	67	_	_	_												
																					
wisteria02	400	0	结	0		10	***														
wisteria02	400	1	果	0		10	***														
wisteria02	400	2	是	1	0~~~1	0~~~1~~~3	***														
wisteria02	400	3	了	2	2	2	***														
wisteria02	400	4	不	2	3	2	***														
wisteria02	400	5	起	2		2	***														
wisteria02	400	6	的	3	4	4	***														
wisteria02	400	7	，	4	7	7~~~8	***														
wisteria02	400	8	我	5	17	14	***														
wisteria02	400	9	们	5	14	14	***														
wisteria02	400	10	和	6			***														
wisteria02	400	11	这	7	10	6	***														
wisteria02	400	12	位	8		15	***														
wisteria02	400	13	可	9	13		***														
wisteria02	400	14	嘉	9			***														
wisteria02	400	15	的	10	11	12	***														
wisteria02	400	16	警	11	22	20~~~22	***														
wisteria02	400	17	长	11	22	20~~~22	***														
wisteria02	400	18	合	12	19	19	***														
wisteria02	400	19	作	12	19	19	***														
wisteria02	400	20	，	13	15		***														
wisteria02	400	21	在	14	8		***														
wisteria02	400	22	千	15			***														
wisteria02	400	23	头	15	20		***														
wisteria02	400	24	万	15	20		***														
wisteria02	400	25	绪	15			***														
wisteria02	400	26	的	16	18	18	***														
wisteria02	400	27	疑	17	6		***														
wisteria02	400	28	点	17			***														
wisteria02	400	29	中	18			***														
wisteria02	400	30	抓	19	23	23	***														
wisteria02	400	31	住	19	23	23	***														
wisteria02	400	32	了	20	24	24	***														
wisteria02	400	33	要	21	31	30	***														
wisteria02	400	34	害	21		30	***														
wisteria02	400	35	，	22		27	***														
wisteria02	400	36	终	23	25		***														
wisteria02	400	37	于	23	29		***														
wisteria02	400	38	得	24	34	33	***														
wisteria02	400	39	以	24	32~~~33~~~35	33	***														
wisteria02	400	40	沿	25	36	36	***														
wisteria02	400	41	着	25		36	***														
wisteria02	400	42	那	26		41	***														
wisteria02	400	43	条	26	41	41	***														
wisteria02	400	44	蜿	27	40	40	***														
wisteria02	400	45	蜒	27	40	40	***														
wisteria02	400	46	曲	28	38	40	***														
wisteria02	400	47	折	28		40	***														
wisteria02	400	48	的	29	37	39	***														
